,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
14703,FF,2015-07-02,150229,95.4,5.0,L,ATL,0,0,0,2,4,150702_201422,2437.0,5,0,0,Infield shift,Strategic,0,1_2,fb:0_sb:0_tb:0
14704,CU,2015-07-02,150229,78.7,13.0,L,ATL,0,0,0,2,4,150702_201403,1703.0,4,0,0,Infield shift,Strategic,0,0_2,fb:0_sb:0_tb:0
14705,FF,2015-07-02,150229,97.0,5.0,L,ATL,0,0,0,2,4,150702_201339,2530.0,3,0,0,Infield shift,Strategic,0,0_2,fb:0_sb:0_tb:0
14706,CH,2015-07-02,150229,84.3,13.0,L,ATL,0,0,0,2,4,150702_201313,1395.0,2,0,0,Infield shift,Strategic,0,0_1,fb:0_sb:0_tb:0
14707,CH,2015-07-02,150229,84.0,11.0,L,ATL,0,0,0,2,4,150702_201254,1437.0,1,0,0,Infield shift,Strategic,0,0_0,fb:0_sb:0_tb:0
14708,FF,2015-07-02,455976,95.1,13.0,L,ATL,0,0,0,1,4,150702_201218,2545.0,4,0,0,Standard,Strategic,0,1_2,fb:0_sb:0_tb:0
14709,SL,2015-07-02,455976,88.6,14.0,L,ATL,0,0,0,1,4,150702_201154,,3,0,0,,,0,0_2,fb:0_sb:0_tb:0
14710,CH,2015-07-02,455976,84.6,1.0,L,ATL,0,0,0,1,4,150702_201115,1696.0,2,0,0,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
14711,FF,2015-07-02,455976,93.6,9.0,L,ATL,0,0,0,1,4,150702_201101,2568.0,1,0,0,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14712,FF,2015-07-02,457727,93.3,5.0,R,ATL,0,0,0,0,4,150702_201020,1625.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14713,CU,2015-07-02,607054,81.2,7.0,L,ATL,0,1,0,2,3,150702_200038,882.0,3,0,0,Standard,Strategic,0,0_2,fb:0_sb:1_tb:0
14714,FF,2015-07-02,607054,94.9,1.0,L,ATL,0,1,0,2,3,150702_200000,2562.0,2,0,0,Standard,Strategic,0,0_1,fb:0_sb:1_tb:0
14715,CU,2015-07-02,607054,81.5,11.0,L,ATL,0,1,0,2,3,150702_195939,854.0,1,0,0,Standard,Strategic,0,0_0,fb:0_sb:1_tb:0
14716,FF,2015-07-02,544365,91.0,6.0,R,ATL,0,0,1,1,3,150702_195852,2416.0,1,0,0,Strategic,Strategic,0,0_0,fb:1_sb:0_tb:0
14717,FF,2015-07-02,516811,94.2,5.0,R,ATL,0,0,0,1,3,150702_195809,2472.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14718,FF,2015-07-02,516811,94.3,6.0,R,ATL,0,0,0,1,3,150702_195754,1235.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14719,CH,2015-07-02,592743,85.6,4.0,R,ATL,0,0,0,0,3,150702_195716,1555.0,5,0,0,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
14720,FF,2015-07-02,592743,96.2,12.0,R,ATL,0,0,0,0,3,150702_195656,2591.0,4,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14721,FF,2015-07-02,592743,93.1,7.0,R,ATL,0,0,0,0,3,150702_195628,2558.0,3,0,0,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14722,FF,2015-07-02,592743,94.0,2.0,R,ATL,0,0,0,0,3,150702_195606,2648.0,2,0,0,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
14723,SL,2015-07-02,592743,86.3,14.0,R,ATL,0,0,0,0,3,150702_195551,1325.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14724,CH,2015-07-02,430637,84.8,5.0,L,ATL,0,0,0,2,2,150702_194544,1533.0,3,0,0,Standard,Strategic,0,1_1,fb:0_sb:0_tb:0
14725,FF,2015-07-02,430637,93.1,5.0,L,ATL,0,0,0,2,2,150702_194522,2505.0,2,0,0,Standard,Strategic,0,1_0,fb:0_sb:0_tb:0
14726,FF,2015-07-02,430637,92.2,12.0,L,ATL,0,0,0,2,2,150702_194509,2461.0,1,0,0,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14727,CU,2015-07-02,346874,76.7,14.0,R,ATL,0,0,0,1,2,150702_194439,2488.0,4,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14728,FF,2015-07-02,346874,94.8,6.0,R,ATL,0,0,0,1,2,150702_194416,1227.0,3,0,0,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14729,FF,2015-07-02,346874,93.9,8.0,R,ATL,0,0,0,1,2,150702_194355,2556.0,2,0,0,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
14730,SL,2015-07-02,346874,86.2,6.0,R,ATL,0,0,0,1,2,150702_194342,2594.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14731,FF,2015-07-02,150229,95.5,13.0,L,ATL,0,0,0,0,2,150702_194305,2581.0,3,0,0,Infield shift,Strategic,0,0_2,fb:0_sb:0_tb:0
14732,FF,2015-07-02,150229,92.8,14.0,L,ATL,0,0,0,0,2,150702_194243,2530.0,2,0,0,Infield shift,Strategic,0,0_1,fb:0_sb:0_tb:0
14733,CU,2015-07-02,150229,80.9,6.0,L,ATL,0,0,0,0,2,150702_194227,1673.0,1,0,0,Infield shift,Strategic,0,0_0,fb:0_sb:0_tb:0
14734,SL,2015-07-02,455976,87.6,6.0,L,ATL,0,0,0,2,1,150702_193118,2265.0,2,0,0,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
14735,FF,2015-07-02,455976,93.6,4.0,L,ATL,0,0,0,2,1,150702_193100,2399.0,1,0,0,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14736,CU,2015-07-02,457727,77.9,13.0,R,ATL,0,0,0,1,1,150702_193023,2411.0,6,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14737,FF,2015-07-02,457727,95.1,5.0,R,ATL,0,0,0,1,1,150702_193001,2457.0,5,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14738,SL,2015-07-02,457727,86.5,14.0,R,ATL,0,0,0,1,1,150702_192939,879.0,4,0,0,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14739,FF,2015-07-02,457727,93.7,6.0,R,ATL,0,0,0,1,1,150702_192920,1004.0,3,0,0,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14740,FF,2015-07-02,457727,93.1,12.0,R,ATL,0,0,0,1,1,150702_192907,2445.0,2,0,0,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14741,FF,2015-07-02,457727,92.1,5.0,R,ATL,0,0,0,1,1,150702_192857,2454.0,1,0,0,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14742,FF,2015-07-02,607054,93.4,11.0,L,ATL,0,0,0,0,1,150702_192818,2445.0,5,0,0,Standard,Strategic,0,2_2,fb:0_sb:0_tb:0
14743,CU,2015-07-02,607054,80.3,12.0,L,ATL,0,0,0,0,1,150702_192759,1110.0,4,0,0,Standard,Strategic,0,1_2,fb:0_sb:0_tb:0
14744,FC,2015-07-02,607054,89.4,14.0,L,ATL,0,0,0,0,1,150702_192742,793.0,3,0,0,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
14745,FF,2015-07-02,607054,92.3,11.0,L,ATL,0,0,0,0,1,150702_192724,2549.0,2,0,0,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
14746,FF,2015-07-02,607054,90.6,2.0,L,ATL,0,0,0,0,1,150702_192708,2509.0,1,0,0,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14747,CH,2015-06-26,514917,83.7,6.0,L,PHI,0,0,0,2,8,150626_212956,1397.0,1,2,5,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14748,CH,2015-06-26,546318,84.5,4.0,L,PHI,0,0,0,1,8,150626_212917,1278.0,2,2,5,Strategic,Standard,0,0_1,fb:0_sb:0_tb:0
14749,FF,2015-06-26,546318,95.0,4.0,L,PHI,0,0,0,1,8,150626_212900,2507.0,1,2,5,Strategic,Standard,0,0_0,fb:0_sb:0_tb:0
14750,FF,2015-06-26,519184,93.8,5.0,L,PHI,0,0,0,1,8,150626_212813,2472.0,3,1,5,Standard,Strategic,0,1_1,fb:0_sb:0_tb:0
14751,CU,2015-06-26,519184,79.7,14.0,L,PHI,0,0,0,1,8,150626_212755,2800.0,2,1,5,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
14752,FF,2015-06-26,519184,91.4,2.0,L,PHI,0,0,0,1,8,150626_212741,2514.0,1,1,5,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14753,FF,2015-06-26,520471,92.3,5.0,L,PHI,0,0,0,0,8,150626_212655,2543.0,1,1,5,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14754,SL,2015-06-26,519237,85.2,4.0,R,PHI,1,0,1,2,7,150626_211350,2151.0,2,1,5,Standard,Standard,0,0_1,fb:1_sb:0_tb:1
14755,FF,2015-06-26,519237,95.7,4.0,R,PHI,1,0,1,2,7,150626_211256,2407.0,1,1,5,Standard,Standard,0,0_0,fb:1_sb:0_tb:1
14756,CH,2015-06-26,605125,86.5,13.0,L,PHI,0,1,0,2,7,150626_211152,1485.0,9,1,5,Standard,Strategic,0,3_2,fb:0_sb:1_tb:0
14757,FF,2015-06-26,605125,95.8,3.0,L,PHI,0,1,0,2,7,150626_211123,2382.0,8,1,5,Standard,Strategic,0,3_2,fb:0_sb:1_tb:0
14758,FF,2015-06-26,605125,95.9,6.0,L,PHI,0,1,0,2,7,150626_211043,2469.0,7,1,5,Standard,Strategic,0,3_2,fb:0_sb:1_tb:0
14759,FF,2015-06-26,605125,94.9,11.0,L,PHI,0,1,0,2,7,150626_211017,2316.0,6,1,5,Standard,Strategic,0,3_2,fb:0_sb:1_tb:0
14760,CH,2015-06-26,605125,85.5,11.0,L,PHI,0,1,0,2,7,150626_210925,1376.0,5,1,5,Standard,Strategic,0,2_2,fb:0_sb:1_tb:0
14761,CH,2015-06-26,605125,85.0,13.0,L,PHI,0,1,0,2,7,150626_210856,1431.0,4,1,5,Standard,Strategic,0,1_2,fb:0_sb:1_tb:0
14762,FF,2015-06-26,605125,95.8,13.0,L,PHI,0,1,0,2,7,150626_210827,2445.0,3,1,5,Standard,Strategic,0,1_1,fb:0_sb:1_tb:0
14763,CU,2015-06-26,605125,80.5,13.0,L,PHI,0,1,0,2,7,150626_210807,2333.0,2,1,5,Standard,Strategic,0,0_1,fb:0_sb:1_tb:0
14764,FF,2015-06-26,605125,94.8,11.0,L,PHI,0,1,0,2,7,150626_210729,2389.0,1,1,5,Standard,Strategic,0,0_0,fb:0_sb:1_tb:0
14765,FF,2015-06-26,502126,95.3,1.0,L,PHI,1,0,0,2,7,150626_210525,2469.0,8,0,5,Strategic,Strategic,0,3_2,fb:0_sb:0_tb:1
14766,FF,2015-06-26,502126,96.7,4.0,L,PHI,1,0,0,2,7,150626_210454,2574.0,7,0,5,Standard,Strategic,0,3_2,fb:0_sb:0_tb:1
14767,FF,2015-06-26,502126,97.7,13.0,L,PHI,1,0,0,2,7,150626_210429,2609.0,6,0,5,Standard,Strategic,0,2_2,fb:0_sb:0_tb:1
14768,CH,2015-06-26,502126,87.0,13.0,L,PHI,1,0,0,2,7,150626_210324,1429.0,5,0,5,Standard,Strategic,0,2_2,fb:0_sb:0_tb:1
14769,CH,2015-06-26,502126,87.1,13.0,L,PHI,1,0,0,2,7,150626_210303,1425.0,4,0,5,Standard,Strategic,0,1_2,fb:0_sb:0_tb:1
14770,FF,2015-06-26,502126,96.5,7.0,L,PHI,1,0,0,2,7,150626_210241,2593.0,3,0,5,Standard,Strategic,0,1_1,fb:0_sb:0_tb:1
14771,FF,2015-06-26,502126,95.8,7.0,L,PHI,1,0,0,2,7,150626_210219,2573.0,2,0,5,Standard,Strategic,0,1_0,fb:0_sb:0_tb:1
14772,CH,2015-06-26,502126,87.6,14.0,L,PHI,1,0,0,2,7,150626_210200,1614.0,1,0,5,Standard,Strategic,0,0_0,fb:0_sb:0_tb:1
14773,CH,2015-06-26,429667,85.4,13.0,L,PHI,1,0,0,1,7,150626_210130,1448.0,4,0,5,Infield shift,Strategic,0,1_2,fb:0_sb:0_tb:1
14774,CH,2015-06-26,429667,87.8,14.0,L,PHI,1,0,0,1,7,150626_210047,1531.0,3,0,5,Infield shift,Strategic,0,1_1,fb:0_sb:0_tb:1
14775,FF,2015-06-26,429667,96.0,14.0,L,PHI,1,0,0,1,7,150626_210022,2493.0,2,0,5,Infield shift,Strategic,0,1_0,fb:0_sb:0_tb:1
14776,FF,2015-06-26,429667,95.5,14.0,L,PHI,0,1,0,1,7,150626_205944,2465.0,1,0,5,Strategic,Strategic,0,0_0,fb:0_sb:1_tb:0
14777,CH,2015-06-26,596748,84.4,14.0,R,PHI,0,1,0,0,7,150626_205900,1484.0,4,0,5,Strategic,Standard,0,1_2,fb:0_sb:1_tb:0
14778,FF,2015-06-26,596748,95.3,6.0,R,PHI,0,1,0,0,7,150626_205817,2643.0,3,0,5,Strategic,Standard,0,1_1,fb:0_sb:1_tb:0
14779,FF,2015-06-26,596748,95.1,3.0,R,PHI,0,1,0,0,7,150626_205753,2662.0,2,0,5,Strategic,Standard,0,1_0,fb:0_sb:1_tb:0
14780,SL,2015-06-26,596748,88.4,14.0,R,PHI,0,1,0,0,7,150626_205714,2559.0,1,0,5,Strategic,Standard,0,0_0,fb:0_sb:1_tb:0
14781,FF,2015-06-26,514917,94.6,4.0,L,PHI,0,0,0,0,7,150626_205626,2491.0,1,0,5,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14782,CH,2015-06-26,546318,83.9,8.0,L,PHI,0,1,0,2,6,150626_204602,1416.0,5,0,5,Standard,Strategic,0,1_2,fb:0_sb:1_tb:0
14783,CH,2015-06-26,546318,84.9,13.0,L,PHI,0,1,0,2,6,150626_204533,1382.0,4,0,5,Standard,Strategic,0,0_2,fb:0_sb:1_tb:0
14784,FF,2015-06-26,546318,96.0,5.0,L,PHI,0,1,0,2,6,150626_204457,2453.0,3,0,5,Standard,Standard,0,0_2,fb:0_sb:1_tb:0
14785,CU,2015-06-26,546318,80.8,4.0,L,PHI,0,1,0,2,6,150626_204416,2478.0,2,0,5,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
14786,FF,2015-06-26,546318,95.0,2.0,L,PHI,0,1,0,2,6,150626_204344,2456.0,1,0,5,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
14787,SL,2015-06-26,573131,87.2,9.0,R,PHI,0,1,0,1,6,150626_204253,2467.0,3,0,5,Standard,Standard,0,0_2,fb:0_sb:1_tb:0
14788,SL,2015-06-26,573131,86.6,14.0,R,PHI,0,1,0,1,6,150626_204230,,2,0,5,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
14789,FC,2015-06-26,573131,87.6,9.0,R,PHI,0,1,0,1,6,150626_204211,2373.0,1,0,5,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
14790,CU,2015-06-26,520471,79.5,1.0,L,PHI,0,0,0,1,6,150626_204124,,3,0,5,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14791,FF,2015-06-26,520471,94.8,11.0,L,PHI,0,0,0,1,6,150626_204110,2477.0,2,0,5,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14792,CU,2015-06-26,520471,78.8,13.0,L,PHI,0,0,0,1,6,150626_204055,1216.0,1,0,5,Strategic,Standard,0,0_0,fb:0_sb:0_tb:0
14793,FF,2015-06-26,519237,95.6,6.0,R,PHI,0,0,0,0,6,150626_204018,2551.0,6,0,5,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
14794,SL,2015-06-26,519237,87.0,11.0,R,PHI,0,0,0,0,6,150626_204001,2512.0,5,0,5,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
14795,SL,2015-06-26,519237,87.9,13.0,R,PHI,0,0,0,0,6,150626_203946,2522.0,4,0,5,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14796,FF,2015-06-26,519237,94.8,5.0,R,PHI,0,0,0,0,6,150626_203931,2525.0,3,0,5,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14797,FF,2015-06-26,519237,96.6,12.0,R,PHI,0,0,0,0,6,150626_203916,2662.0,2,0,5,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14798,FF,2015-06-26,519237,94.0,4.0,R,PHI,0,0,0,0,6,150626_203904,2523.0,1,0,5,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14799,CH,2015-06-26,605125,86.1,13.0,L,PHI,0,0,0,2,5,150626_202814,1433.0,3,0,3,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
14800,FF,2015-06-26,605125,96.2,6.0,L,PHI,0,0,0,2,5,150626_202754,2441.0,2,0,3,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14801,FF,2015-06-26,605125,95.0,5.0,L,PHI,0,0,0,2,5,150626_202738,,1,0,3,,,0,0_0,fb:0_sb:0_tb:0
14802,FF,2015-06-26,502126,97.0,5.0,L,PHI,0,0,0,1,5,150626_202658,2633.0,4,0,3,Strategic,Strategic,0,1_2,fb:0_sb:0_tb:0
14803,CU,2015-06-26,502126,81.1,4.0,L,PHI,0,0,0,1,5,150626_202643,2714.0,3,0,3,Strategic,Strategic,0,1_1,fb:0_sb:0_tb:0
14804,FF,2015-06-26,502126,95.0,11.0,L,PHI,0,0,0,1,5,150626_202625,2542.0,2,0,3,Strategic,Strategic,0,0_1,fb:0_sb:0_tb:0
14805,CU,2015-06-26,502126,80.8,4.0,L,PHI,0,0,0,1,5,150626_202613,2680.0,1,0,3,Strategic,Strategic,0,0_0,fb:0_sb:0_tb:0
14806,FF,2015-06-26,429667,95.5,6.0,L,PHI,0,0,0,0,5,150626_202535,2644.0,3,0,3,Infield shift,Standard,0,1_1,fb:0_sb:0_tb:0
14807,CH,2015-06-26,429667,86.9,14.0,L,PHI,0,0,0,0,5,150626_202520,1388.0,2,0,3,Infield shift,Strategic,0,0_1,fb:0_sb:0_tb:0
14808,CH,2015-06-26,429667,85.9,13.0,L,PHI,0,0,0,0,5,150626_202505,1470.0,1,0,3,Infield shift,Strategic,0,0_0,fb:0_sb:0_tb:0
14809,FF,2015-06-26,596748,94.9,3.0,R,PHI,0,0,0,2,4,150626_200612,2421.0,2,0,1,Standard,Strategic,0,1_0,fb:0_sb:0_tb:0
14810,FF,2015-06-26,596748,97.6,7.0,R,PHI,0,0,0,2,4,150626_200559,2463.0,1,0,1,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14811,CH,2015-06-26,514917,86.0,13.0,L,PHI,0,0,0,1,4,150626_200520,1343.0,5,0,1,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
14812,CU,2015-06-26,514917,81.6,5.0,L,PHI,0,0,0,1,4,150626_200505,,4,0,1,Strategic,Strategic,0,2_1,fb:0_sb:0_tb:0
14813,FF,2015-06-26,514917,95.9,1.0,L,PHI,0,0,0,1,4,150626_200444,2277.0,3,0,1,Standard,Standard,0,2_0,fb:0_sb:0_tb:0
14814,FF,2015-06-26,514917,96.6,11.0,L,PHI,0,0,0,1,4,150626_200431,2462.0,2,0,1,Strategic,Standard,0,1_0,fb:0_sb:0_tb:0
14815,FF,2015-06-26,514917,96.0,14.0,L,PHI,0,0,0,1,4,150626_200408,2508.0,1,0,1,Strategic,Standard,0,0_0,fb:0_sb:0_tb:0
14816,FF,2015-06-26,546318,97.3,14.0,L,PHI,0,0,0,0,4,150626_200333,2601.0,6,0,1,Standard,Standard,0,3_2,fb:0_sb:0_tb:0
14817,CH,2015-06-26,546318,84.4,11.0,L,PHI,0,0,0,0,4,150626_200306,1215.0,5,0,1,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
14818,FC,2015-06-26,546318,90.1,13.0,L,PHI,0,0,0,0,4,150626_200245,2523.0,4,0,1,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14819,FF,2015-06-26,546318,96.0,1.0,L,PHI,0,0,0,0,4,150626_200213,2663.0,3,0,1,Strategic,Standard,0,1_1,fb:0_sb:0_tb:0
14820,FF,2015-06-26,546318,94.7,12.0,L,PHI,0,0,0,0,4,150626_200155,2633.0,2,0,1,Strategic,Standard,0,0_1,fb:0_sb:0_tb:0
14821,FF,2015-06-26,546318,95.6,13.0,L,PHI,0,0,0,0,4,150626_200136,2633.0,1,0,1,Strategic,Standard,0,0_0,fb:0_sb:0_tb:0
14822,FF,2015-06-26,421685,96.9,7.0,R,PHI,0,0,0,2,3,150626_195050,2391.0,5,0,1,Standard,Strategic,0,3_1,fb:0_sb:0_tb:0
14823,FF,2015-06-26,421685,96.0,14.0,R,PHI,0,0,0,2,3,150626_195036,,4,0,1,,,0,2_1,fb:0_sb:0_tb:0
14824,SL,2015-06-26,421685,88.8,14.0,R,PHI,0,0,0,2,3,150626_195018,2407.0,3,0,1,Standard,Strategic,0,1_1,fb:0_sb:0_tb:0
14825,FF,2015-06-26,421685,95.9,5.0,R,PHI,0,0,0,2,3,150626_195000,2460.0,2,0,1,Standard,Strategic,0,1_0,fb:0_sb:0_tb:0
14826,FF,2015-06-26,421685,94.4,14.0,R,PHI,0,0,0,2,3,150626_194948,2472.0,1,0,1,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14827,FF,2015-06-26,520471,97.3,9.0,L,PHI,0,0,0,1,3,150626_194916,2526.0,4,0,1,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14828,FF,2015-06-26,520471,95.9,9.0,L,PHI,0,0,0,1,3,150626_194857,2515.0,3,0,1,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14829,FF,2015-06-26,520471,94.9,9.0,L,PHI,0,0,0,1,3,150626_194843,2477.0,2,0,1,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
14830,CU,2015-06-26,520471,79.9,11.0,L,PHI,0,0,0,1,3,150626_194832,2516.0,1,0,1,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14831,FF,2015-06-26,519237,95.6,4.0,R,PHI,0,0,0,0,3,150626_194751,2419.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14832,FF,2015-06-26,605125,96.9,8.0,L,PHI,0,0,0,2,2,150626_193841,2565.0,5,0,1,Standard,Strategic,0,2_2,fb:0_sb:0_tb:0
14833,CH,2015-06-26,605125,85.8,4.0,L,PHI,0,0,0,2,2,150626_193821,1501.0,4,0,1,Standard,Strategic,0,2_1,fb:0_sb:0_tb:0
14834,CU,2015-06-26,605125,81.1,9.0,L,PHI,0,0,0,2,2,150626_193806,916.0,3,0,1,Standard,Strategic,0,1_1,fb:0_sb:0_tb:0
14835,CU,2015-06-26,605125,80.3,13.0,L,PHI,0,0,0,2,2,150626_193749,2887.0,2,0,1,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
14836,FF,2015-06-26,605125,96.6,7.0,L,PHI,0,0,0,2,2,150626_193736,2568.0,1,0,1,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14837,FF,2015-06-26,502126,95.4,8.0,L,PHI,0,0,0,1,2,150626_193701,2562.0,1,0,1,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14838,FF,2015-06-26,429667,96.0,4.0,L,PHI,0,0,0,0,2,150626_193621,2569.0,3,0,1,Infield shift,Strategic,0,1_1,fb:0_sb:0_tb:0
14839,FF,2015-06-26,429667,96.7,14.0,L,PHI,0,0,0,0,2,150626_193605,2670.0,2,0,1,Infield shift,Strategic,0,0_1,fb:0_sb:0_tb:0
14840,CH,2015-06-26,429667,85.2,13.0,L,PHI,0,0,0,0,2,150626_193552,1149.0,1,0,1,,,0,0_0,fb:0_sb:0_tb:0
14841,SL,2015-06-26,596748,86.3,5.0,R,PHI,0,0,0,2,1,150626_192537,2438.0,1,0,1,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14842,FF,2015-06-26,514917,95.8,3.0,L,PHI,0,0,0,1,1,150626_192504,2391.0,3,0,1,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
14843,CU,2015-06-26,514917,80.2,6.0,L,PHI,0,0,0,1,1,150626_192446,920.0,2,0,1,Strategic,Standard,0,0_1,fb:0_sb:0_tb:0
14844,FF,2015-06-26,514917,94.8,7.0,L,PHI,0,0,0,1,1,150626_192432,2554.0,1,0,1,Strategic,Standard,0,0_0,fb:0_sb:0_tb:0
14845,CU,2015-06-26,546318,78.7,9.0,L,PHI,0,0,0,0,1,150626_192355,880.0,2,0,1,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14846,FF,2015-06-26,546318,94.1,7.0,L,PHI,0,0,0,0,1,150626_192341,2494.0,1,0,1,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14847,FF,2015-06-20,543281,97.0,2.0,R,WSH,0,0,1,2,9,150620_182752,,3,0,6,,,1,0_2,fb:1_sb:0_tb:0
14848,FF,2015-06-20,543281,95.7,6.0,R,WSH,0,0,1,2,9,150620_182725,2403.0,2,0,6,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
14849,FF,2015-06-20,543281,96.4,5.0,R,WSH,0,0,1,2,9,150620_182705,2400.0,1,0,6,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
14850,SL,2015-06-20,467798,86.9,11.0,R,WSH,0,0,0,2,9,150620_182621,,8,0,6,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14851,FF,2015-06-20,467798,96.3,2.0,R,WSH,0,0,0,2,9,150620_182553,2458.0,7,0,6,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14852,FF,2015-06-20,467798,97.4,6.0,R,WSH,0,0,0,2,9,150620_182530,2527.0,6,0,6,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14853,SL,2015-06-20,467798,86.3,13.0,R,WSH,0,0,0,2,9,150620_182456,,5,0,6,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14854,FF,2015-06-20,467798,97.6,12.0,R,WSH,0,0,0,2,9,150620_182434,2596.0,4,0,6,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14855,SL,2015-06-20,467798,87.8,13.0,R,WSH,0,0,0,2,9,150620_182415,,3,0,6,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
14856,SL,2015-06-20,467798,88.2,5.0,R,WSH,0,0,0,2,9,150620_182352,,2,0,6,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14857,FF,2015-06-20,467798,97.1,3.0,R,WSH,0,0,0,2,9,150620_182333,2578.0,1,0,6,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14858,FF,2015-06-20,474568,96.8,11.0,R,WSH,0,0,0,1,9,150620_182247,2723.0,1,0,6,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14859,CU,2015-06-20,570256,80.4,14.0,L,WSH,0,0,0,0,9,150620_182208,,2,0,6,Standard,Strategic,1,0_1,fb:0_sb:0_tb:0
14860,FF,2015-06-20,570256,95.4,2.0,L,WSH,0,0,0,0,9,150620_182152,2670.0,1,0,6,Standard,Strategic,1,0_0,fb:0_sb:0_tb:0
14861,CU,2015-06-20,476883,78.5,1.0,L,WSH,0,0,0,2,8,150620_181155,2337.0,2,0,6,Infield shift,Strategic,1,0_1,fb:0_sb:0_tb:0
14862,FF,2015-06-20,476883,98.1,11.0,L,WSH,0,0,0,2,8,150620_181137,2391.0,1,0,6,Infield shift,Strategic,1,0_0,fb:0_sb:0_tb:0
